"name_old","name_new","class_old","class_new","value_old","value_new","missings","recodes"
"V043105","V043105","factor","factor","2. Somewhat better","2. Somewhat better","",""
"V043105","V043105","factor","factor","3. Same (3 in F5)","3. Same (3 in F5)","",""
"V043105","V043105","factor","factor","4. Somewhat worse","4. Somewhat worse","",""
"V043105","V043105","factor","factor","5. Much worse","5. Much worse","",""
"V043105","V043105","factor","factor","8. Don't know","8. Don't know","",""
"V043105","V043105","factor","factor","9. Refused","9. Refused","",""
"V043105","V043105","factor","factor",".",".","",""
"V043106","V043106","factor","factor","0. NA","0. NA","",""
"V043106","V043106","factor","factor","1. Higher inflation","1. Higher inflation","",""
"V043106","V043106","factor","factor","3. About the same","3. About the same","",""
"V043106","V043106","factor","factor","5. Lower inflation","5. Lower inflation","",""
"V043106","V043106","factor","factor","8. Don't know","8. Don't know","",""
"V043106","V043106","factor","factor","9. Refused","9. Refused","",""
"V043106","V043106","factor","factor",".",".","",""
"V043107","V043107","integer","integer","1","1","",""
"V043107","V043107","integer","integer","2","2","",""
"V043107","V043107","integer","integer","3","3","",""
"V043107","V043107","integer","integer","4","4","",""
"V043107","V043107","integer","integer","5","5","",""
"V043107","V043107","integer","integer","6","6","",""
"V043107","V043107","integer","integer","7","7","",""
"V043107","V043107","integer","integer",".",".","",""
"V043108","V043108","factor","factor","1. Extremely important","1. Extremely important","",""
"V043108","V043108","factor","factor","2. Very important","2. Very important","",""
"V043108","V043108","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V043108","V043108","factor","factor","4. Not too important","4. Not too important","",""
"V043108","V043108","factor","factor","5. Not at all important","5. Not at all important","",""
"V043108","V043108","factor","factor","8. Don't know","8. Don't know","",""
"V043108","V043108","factor","factor","9. Refused","9. Refused","",""
"V043108","V043108","factor","factor",".",".","",""
"V043109","V043109","factor","factor","1. Democrats","1. Democrats","",""
"V043109","V043109","factor","factor","3. Republicans","3. Republicans","",""
"V043109","V043109","factor","factor","5. Wouldn't be much difference between them/no difference","5. Wouldn't be much difference between them/no difference","",""
"V043109","V043109","factor","factor","VOL","VOL","",""
"V043109","V043109","factor","factor","8. Don't know","8. Don't know","",""
"V043109","V043109","factor","factor","9. Refused","9. Refused","",""
"V043109","V043109","factor","factor",".",".","",""
"V043110","V043110","factor","factor","1. Democrats","1. Democrats","",""
"V043110","V043110","factor","factor","3. Republicans","3. Republicans","",""
"V043110","V043110","factor","factor","5. About the same by both","5. About the same by both","",""
"V043110","V043110","factor","factor","VOL","VOL","",""
"V043110","V043110","factor","factor","8. Don't know","8. Don't know","",""
"V043110","V043110","factor","factor","9. Refused","9. Refused","",""
"V043110","V043110","factor","factor",".",".","",""
"V043111","V043111","factor","factor","1. Democrats","1. Democrats","",""
"V043111","V043111","factor","factor","3. Republicans","3. Republicans","",""
"V043111","V043111","factor","factor","5. About the same by both","5. About the same by both","",""
"V043111","V043111","factor","factor","VOL","VOL","",""
"V043111","V043111","factor","factor","8. Don't know","8. Don't know","",""
"V043111","V043111","factor","factor","9. Refused","9. Refused","",""
"V043111","V043111","factor","factor",".",".","",""
"V043112","V043112","factor","factor","1. Weaker","1. Weaker","",""
"V043112","V043112","factor","factor","3. Stayed about the same","3. Stayed about the same","",""
"V043112","V043112","factor","factor","5. Stronger","5. Stronger","",""
"V043112","V043112","factor","factor","8. Don't know","8. Don't know","",""
"V043112","V043112","factor","factor","9. Refused","9. Refused","",""
"V043112","V043112","factor","factor",".",".","",""
"V043113","V043113","factor","factor","1. Agree","1. Agree","",""
"V043113","V043113","factor","factor","5. Disagree","5. Disagree","",""
"V043113","V043113","factor","factor","8. Don't know","8. Don't know","",""
"V043113","V043113","factor","factor","9. Refused","9. Refused","",""
"V043113","V043113","factor","factor",".",".","",""
"V043114","V043114","factor","factor","1. Republican","1. Republican","",""
"V043114","V043114","factor","factor","2. Democrat","2. Democrat","",""
"V043114","V043114","factor","factor","3. Independent","3. Independent","",""
"V043114","V043114","factor","factor","4. Other party (SPECIFY)","4. Other party (SPECIFY)","",""
"V043114","V043114","factor","factor","5. No preference","5. No preference","",""
"V043114","V043114","factor","factor","8. Don't know","8. Don't know","",""
"V043114","V043114","factor","factor","9. Refused","9. Refused","",""
"V043114","V043114","factor","factor",".",".","",""
"V043114A","V043114A","factor","factor","1. Strong","1. Strong","",""
"V043114A","V043114A","factor","factor","5. Not very strong","5. Not very strong","",""
"V043114A","V043114A","factor","factor","8. Don't know","8. Don't know","",""
"V043114A","V043114A","factor","factor","9. Refused","9. Refused","",""
"V043114A","V043114A","factor","factor",".",".","",""
"V043115","V043115","factor","factor","1. Closer to Republican","1. Closer to Republican","",""
"V043115","V043115","factor","factor","VOL","VOL","",""
"V043115","V043115","factor","factor","5. Closer to Democratic","5. Closer to Democratic","",""
"V043115","V043115","factor","factor","8. Don't know","8. Don't know","",""
"V043115","V043115","factor","factor","9. Refused","9. Refused","",""
"V043115","V043115","factor","factor",".",".","",""
"V043116","V043116","factor","factor","0. Strong Democrat (2/1/.)","0. Strong Democrat (2/1/.)","",""
"V043116","V043116","factor","factor","1. Weak Democrat (2/5-8-9/.)","1. Weak Democrat (2/5-8-9/.)","",""
"V043116","V043116","factor","factor","2. Independent-Democrat (3-4-5/./5)","2. Independent-Democrat (3-4-5/./5)","",""
"V043116","V043116","factor","factor","3. Independent-Independent","3. Independent-Independent","",""
"V043116","V043116","factor","factor","4. Independent-Republican (3-4-5/./1)","4. Independent-Republican (3-4-5/./1)","",""
"V043116","V043116","factor","factor","5. Weak Republican (1/5-8-9/.)","5. Weak Republican (1/5-8-9/.)","",""
"V043116","V043116","factor","factor","6. Strong Republican (1/1/.)","6. Strong Republican (1/1/.)","",""
"V043116","V043116","factor","factor","7. Other;minor party;refuses to say","7. Other;minor party;refuses to say","",""
"V043116","V043116","factor","factor","8. Apolitical (5/./3-8-9 if apolitical)","8. Apolitical (5/./3-8-9 if apolitical)","",""
"V043116","V043116","factor","factor","9. DK (8/./.)","9. DK (8/./.)","",""
"V043116","V043116","factor","factor",".",".","",""
"V043117","V043117","factor","factor","1. Extremely well","1. Extremely well","",""
"V043117","V043117","factor","factor","2. Quite well","2. Quite well","",""
"V043117","V043117","factor","factor","3. Not too well","3. Not too well","",""
"V043117","V043117","factor","factor","4. Not well at all","4. Not well at all","",""
"V043117","V043117","factor","factor","8. Don't know","8. Don't know","",""
"V043117","V043117","factor","factor","9. Refused","9. Refused","",""
"V043117","V043117","factor","factor",".",".","",""
"V043118","V043118","factor","factor","1. Extremely well","1. Extremely well","",""
"V043118","V043118","factor","factor","2. Quite well","2. Quite well","",""
"V043118","V043118","factor","factor","3. Not too well","3. Not too well","",""
"V043118","V043118","factor","factor","4. Not well at all","4. Not well at all","",""
"V043118","V043118","factor","factor","8. Don't know","8. Don't know","",""
"V043118","V043118","factor","factor","9. Refused","9. Refused","",""
"V043118","V043118","factor","factor",".",".","",""
"V043119","V043119","factor","factor","1. Extremely well","1. Extremely well","",""
"V043119","V043119","factor","factor","2. Quite well","2. Quite well","",""
"V043119","V043119","factor","factor","3. Not too well","3. Not too well","",""
"V043119","V043119","factor","factor","4. Not well at all","4. Not well at all","",""
"V043119","V043119","factor","factor","8. Don't know","8. Don't know","",""
"V043119","V043119","factor","factor","9. Refused","9. Refused","",""
"V043119","V043119","factor","factor",".",".","",""
"V043120","V043120","factor","factor","1. Extremely well","1. Extremely well","",""
"V043120","V043120","factor","factor","2. Quite well","2. Quite well","",""
"V043120","V043120","factor","factor","3. Not too well","3. Not too well","",""
"V043120","V043120","factor","factor","4. Not well at all","4. Not well at all","",""
"V043120","V043120","factor","factor","8. Don't know","8. Don't know","",""
"V043120","V043120","factor","factor","9. Refused","9. Refused","",""
"V043120","V043120","factor","factor",".",".","",""
"V043121","V043121","factor","factor","1. Extremely well","1. Extremely well","",""
"V043121","V043121","factor","factor","2. Quite well","2. Quite well","",""
"V043121","V043121","factor","factor","3. Not too well","3. Not too well","",""
"V043121","V043121","factor","factor","4. Not well at all","4. Not well at all","",""
"V043121","V043121","factor","factor","8. Don't know","8. Don't know","",""
"V043121","V043121","factor","factor","9. Refused","9. Refused","",""
"V043121","V043121","factor","factor",".",".","",""
"V043122","V043122","factor","factor","1. Extremely well","1. Extremely well","",""
"V043122","V043122","factor","factor","2. Quite well","2. Quite well","",""
"V043122","V043122","factor","factor","3. Not too well","3. Not too well","",""
"V043122","V043122","factor","factor","4. Not well at all","4. Not well at all","",""
"V043122","V043122","factor","factor","8. Don't know","8. Don't know","",""
"V043122","V043122","factor","factor","9. Refused","9. Refused","",""
"V043122","V043122","factor","factor",".",".","",""
"V043123","V043123","factor","factor","1. Extremely well","1. Extremely well","",""
"V043123","V043123","factor","factor","2. Quite well","2. Quite well","",""
"V043123","V043123","factor","factor","3. Not too well","3. Not too well","",""
"V043123","V043123","factor","factor","4. Not well at all","4. Not well at all","",""
"V043123","V043123","factor","factor","8. Don't know","8. Don't know","",""
"V043123","V043123","factor","factor","9. Refused","9. Refused","",""
"V043123","V043123","factor","factor",".",".","",""
"V043124","V043124","factor","factor","1. Extremely well","1. Extremely well","",""
"V043124","V043124","factor","factor","2. Quite well","2. Quite well","",""
"V043124","V043124","factor","factor","3. Not too well","3. Not too well","",""
"V043124","V043124","factor","factor","4. Not well at all","4. Not well at all","",""
"V043124","V043124","factor","factor","8. Don't know","8. Don't know","",""
"V043124","V043124","factor","factor","9. Refused","9. Refused","",""
"V043124","V043124","factor","factor",".",".","",""
"V043125","V043125","factor","factor","1. Extremely well","1. Extremely well","",""
"V043125","V043125","factor","factor","2. Quite well","2. Quite well","",""
"V043125","V043125","factor","factor","3. Not too well","3. Not too well","",""
"V043125","V043125","factor","factor","4. Not well at all","4. Not well at all","",""
"V043125","V043125","factor","factor","8. Don't know","8. Don't know","",""
"V043125","V043125","factor","factor","9. Refused","9. Refused","",""
"V043125","V043125","factor","factor",".",".","",""
"V043126","V043126","factor","factor","1. Extremely well","1. Extremely well","",""
"V043126","V043126","factor","factor","2. Quite well","2. Quite well","",""
"V043126","V043126","factor","factor","3. Not too well","3. Not too well","",""
"V043126","V043126","factor","factor","4. Not well at all","4. Not well at all","",""
"V043126","V043126","factor","factor","8. Don't know","8. Don't know","",""
"V043126","V043126","factor","factor","9. Refused","9. Refused","",""
"V043126","V043126","factor","factor",".",".","",""
"V043127","V043127","factor","factor","1. Extremely well","1. Extremely well","",""
"V043127","V043127","factor","factor","2. Quite well","2. Quite well","",""
"V043127","V043127","factor","factor","3. Not too well","3. Not too well","",""
"V043127","V043127","factor","factor","4. Not well at all","4. Not well at all","",""
"V043127","V043127","factor","factor","8. Don't know","8. Don't know","",""
"V043127","V043127","factor","factor","9. Refused","9. Refused","",""
"V043127","V043127","factor","factor",".",".","",""
"V043128","V043128","factor","factor","1. Extremely well","1. Extremely well","",""
"V043128","V043128","factor","factor","2. Quite well","2. Quite well","",""
"V043128","V043128","factor","factor","3. Not too well","3. Not too well","",""
"V043128","V043128","factor","factor","4. Not well at all","4. Not well at all","",""
"V043128","V043128","factor","factor","8. Don't know","8. Don't know","",""
"V043128","V043128","factor","factor","9. Refused","9. Refused","",""
"V043128","V043128","factor","factor",".",".","",""
"V043129","V043129","factor","factor","1. Extremely well","1. Extremely well","",""
"V043129","V043129","factor","factor","2. Quite well","2. Quite well","",""
"V043129","V043129","factor","factor","3. Not too well","3. Not too well","",""
"V043129","V043129","factor","factor","4. Not well at all","4. Not well at all","",""
"V043129","V043129","factor","factor","8. Don't know","8. Don't know","",""
"V043129","V043129","factor","factor","9. Refused","9. Refused","",""
"V043129","V043129","factor","factor",".",".","",""
"V043130","V043130","factor","factor","1. Extremely well","1. Extremely well","",""
"V043130","V043130","factor","factor","2. Quite well","2. Quite well","",""
"V043130","V043130","factor","factor","3. Not too well","3. Not too well","",""
"V043130","V043130","factor","factor","4. Not well at all","4. Not well at all","",""
"V043130","V043130","factor","factor","8. Don't know","8. Don't know","",""
"V043130","V043130","factor","factor","9. Refused","9. Refused","",""
"V043130","V043130","factor","factor",".",".","",""
"V043131","V043131","factor","factor","1. Worth it","1. Worth it","",""
"V043131","V043131","factor","factor","5. Not worth it","5. Not worth it","",""
"V043131","V043131","factor","factor","8. Don't know","8. Don't know","",""
"V043131","V043131","factor","factor","9. Refused","9. Refused","",""
"V043131","V043131","factor","factor",".",".","",""
"V043132","V043132","factor","factor","1. Approve","1. Approve","",""
"V043132","V043132","factor","factor","5. Disapprove","5. Disapprove","",""
"V043132","V043132","factor","factor","8. Don't know","8. Don't know","",""
"V043132","V043132","factor","factor","9. Refused","9. Refused","",""
"V043132","V043132","factor","factor",".",".","",""
"V043133","V043133","factor","factor","1. Approve strongly","1. Approve strongly","",""
"V043133","V043133","factor","factor","2. Approve not strongly","2. Approve not strongly","",""
"V043133","V043133","factor","factor","4. Disapprove not strongly","4. Disapprove not strongly","",""
"V043133","V043133","factor","factor","5. Disapprove strongly","5. Disapprove strongly","",""
"V043133","V043133","factor","factor","8. Don't know","8. Don't know","",""
"V043133","V043133","factor","factor","9. Refused","9. Refused","",""
"V043133","V043133","factor","factor",".",".","",""
"V043134","V043134","factor","factor","1. Worth it","1. Worth it","",""
"V043134","V043134","factor","factor","5. Not worth it","5. Not worth it","",""
"V043134","V043134","factor","factor","8. Don't know","8. Don't know","",""
"V043134","V043134","factor","factor","9. Refused","9. Refused","",""
"V043134","V043134","factor","factor",".",".","",""
"V043135","V043135","factor","factor","1. Increased","1. Increased","",""
"V043135","V043135","factor","factor","3. Decreased","3. Decreased","",""
"V043135","V043135","factor","factor","5. Stayed about the same","5. Stayed about the same","",""
"V043135","V043135","factor","factor","8. Don't know","8. Don't know","",""
"V043135","V043135","factor","factor","9. Refused","9. Refused","",""
"V043135","V043135","factor","factor",".",".","",""
"V043136","V043136","integer","integer","1","1","",""
"V043136","V043136","integer","integer","2","2","",""
"V043136","V043136","integer","integer","3","3","",""
"V043136","V043136","integer","integer","4","4","",""
"V043136","V043136","integer","integer","5","5","",""
"V043136","V043136","integer","integer","6","6","",""
"V043136","V043136","integer","integer","7","7","",""
"V043136","V043136","integer","integer",".",".","",""
"V043137","V043137","factor","factor","1. Extremely important","1. Extremely important","",""
"V043137","V043137","factor","factor","2. Very important","2. Very important","",""
"V043137","V043137","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V043137","V043137","factor","factor","4. Not too important","4. Not too important","",""
"V043137","V043137","factor","factor","5. Not at all important","5. Not at all important","",""
"V043137","V043137","factor","factor","8. Don't know","8. Don't know","",""
"V043137","V043137","factor","factor","9. Refused","9. Refused","",""
"V043137","V043137","factor","factor",".",".","",""
"V043138","V043138","integer","integer","1","1","",""
"V043138","V043138","integer","integer","2","2","",""
"V043138","V043138","integer","integer","3","3","",""
"V043138","V043138","integer","integer","4","4","",""
"V043138","V043138","integer","integer","5","5","",""
"V043138","V043138","integer","integer","6","6","",""
"V043138","V043138","integer","integer","7","7","",""
"V043138","V043138","integer","integer",".",".","",""
"V043139","V043139","integer","integer","1","1","",""
"V043139","V043139","integer","integer","2","2","",""
"V043139","V043139","integer","integer","3","3","",""
"V043139","V043139","integer","integer","4","4","",""
"V043139","V043139","integer","integer","5","5","",""
"V043139","V043139","integer","integer","6","6","",""
"V043139","V043139","integer","integer","7","7","",""
"V043139","V043139","integer","integer",".",".","",""
"V043140","V043140","integer","integer","1","1","",""
"V043140","V043140","integer","integer","2","2","",""
"V043140","V043140","integer","integer","3","3","",""
"V043140","V043140","integer","integer","4","4","",""
"V043140","V043140","integer","integer","5","5","",""
"V043140","V043140","integer","integer","6","6","",""
"V043140","V043140","integer","integer","7","7","",""
"V043140","V043140","integer","integer",".",".","",""
"V043141","V043141","integer","integer","1","1","",""
"V043141","V043141","integer","integer","2","2","",""
"V043141","V043141","integer","integer","3","3","",""
"V043141","V043141","integer","integer","4","4","",""
"V043141","V043141","integer","integer","5","5","",""
"V043141","V043141","integer","integer","6","6","",""
"V043141","V043141","integer","integer","7","7","",""
"V043141","V043141","integer","integer",".",".","",""
"V043142","V043142","integer","integer","1","1","",""
"V043142","V043142","integer","integer","2","2","",""
"V043142","V043142","integer","integer","3","3","",""
"V043142","V043142","integer","integer","4","4","",""
"V043142","V043142","integer","integer","5","5","",""
"V043142","V043142","integer","integer","6","6","",""
"V043142","V043142","integer","integer","7","7","",""
"V043142","V043142","integer","integer",".",".","",""
"V043143","V043143","factor","factor","1. Extremely important","1. Extremely important","",""
"V043143","V043143","factor","factor","2. Very important","2. Very important","",""
"V043143","V043143","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V043143","V043143","factor","factor","4. Not too important","4. Not too important","",""
"V043143","V043143","factor","factor","5. Not at all important","5. Not at all important","",""
"V043143","V043143","factor","factor","8. Don't know","8. Don't know","",""
"V043143","V043143","factor","factor","9. Refused","9. Refused","",""
"V043143","V043143","factor","factor",".",".","",""
"V043144","V043144","integer","integer","1","1","",""
"V043144","V043144","integer","integer","2","2","",""
"V043144","V043144","integer","integer","3","3","",""
"V043144","V043144","integer","integer","4","4","",""
"V043144","V043144","integer","integer","5","5","",""
"V043144","V043144","integer","integer","6","6","",""
"V043144","V043144","integer","integer","7","7","",""
"V043144","V043144","integer","integer",".",".","",""
"V043145","V043145","integer","integer","1","1","",""
"V043145","V043145","integer","integer","2","2","",""
"V043145","V043145","integer","integer","3","3","",""
"V043145","V043145","integer","integer","4","4","",""
"V043145","V043145","integer","integer","5","5","",""
"V043145","V043145","integer","integer","6","6","",""
"V043145","V043145","integer","integer","7","7","",""
"V043145","V043145","integer","integer",".",".","",""
"V043146","V043146","integer","integer","1","1","",""
"V043146","V043146","integer","integer","2","2","",""
"V043146","V043146","integer","integer","3","3","",""
"V043146","V043146","integer","integer","4","4","",""
"V043146","V043146","integer","integer","5","5","",""
"V043146","V043146","integer","integer","6","6","",""
"V043146","V043146","integer","integer","7","7","",""
"V043146","V043146","integer","integer",".",".","",""
"V043147","V043147","integer","integer","1","1","",""
"V043147","V043147","integer","integer","2","2","",""
"V043147","V043147","integer","integer","3","3","",""
"V043147","V043147","integer","integer","4","4","",""
"V043147","V043147","integer","integer","5","5","",""
"V043147","V043147","integer","integer","6","6","",""
"V043147","V043147","integer","integer","7","7","",""
"V043147","V043147","integer","integer",".",".","",""
"V043148","V043148","factor","factor","1. Favor","1. Favor","",""
"V043148","V043148","factor","factor","3. Oppose","3. Oppose","",""
"V043148","V043148","factor","factor","5. Other/neither/depends {SPECIFY}","5. Other/neither/depends {SPECIFY}","",""
"V043148","V043148","factor","factor","7. Haven't thought about","7. Haven't thought about","",""
"V043148","V043148","factor","factor","8. Don't know","8. Don't know","",""
"V043148","V043148","factor","factor","9. Refused","9. Refused","",""
"V043148","V043148","factor","factor",".",".","",""
"V043149","V043149","factor","factor","0. Haven't thought about it (7 in N3)","0. Haven't thought about it (7 in N3)","",""
"V043149","V043149","factor","factor","1. Favored strongly","1. Favored strongly","",""
"V043149","V043149","factor","factor","2. Favored not strongly","2. Favored not strongly","",""
"V043149","V043149","factor","factor","4. Opposed not strongly","4. Opposed not strongly","",""
"V043149","V043149","factor","factor","5. Opposed strongly","5. Opposed strongly","",""
"V043149","V043149","factor","factor","7. Other/neither/depends (5 in N3)","7. Other/neither/depends (5 in N3)","",""
"V043149","V043149","factor","factor","8. Don't know","8. Don't know","",""
"V043149","V043149","factor","factor","9. Refused","9. Refused","",""
"V043149","V043149","factor","factor",".",".","",""
"V043150","V043150","integer","integer","1","1","",""
"V043150","V043150","integer","integer","2","2","",""
"V043150","V043150","integer","integer","3","3","",""
"V043150","V043150","integer","integer","4","4","",""
"V043150","V043150","integer","integer","5","5","",""
"V043150","V043150","integer","integer","6","6","",""
"V043150","V043150","integer","integer","7","7","",""
"V043150","V043150","integer","integer",".",".","",""
"V043151","V043151","factor","factor","1. Extremely important","1. Extremely important","",""
"V043151","V043151","factor","factor","2. Very important","2. Very important","",""
"V043151","V043151","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V043151","V043151","factor","factor","4. Not too important","4. Not too important","",""
"V043151","V043151","factor","factor","5. Not at all important","5. Not at all important","",""
"V043151","V043151","factor","factor","8. Don't know","8. Don't know","",""
"V043151","V043151","factor","factor","9. Refused","9. Refused","",""
"V043151","V043151","factor","factor",".",".","",""
"V043152","V043152","integer","integer","1","1","",""
"V043152","V043152","integer","integer","2","2","",""
"V043152","V043152","integer","integer","3","3","",""
"V043152","V043152","integer","integer","4","4","",""
"V043152","V043152","integer","integer","5","5","",""
"V043152","V043152","integer","integer","6","6","",""
"V043152","V043152","integer","integer","7","7","",""
"V043152","V043152","integer","integer",".",".","",""
"V043153","V043153","factor","factor","1. Extremely important","1. Extremely important","",""
"V043153","V043153","factor","factor","2. Very important","2. Very important","",""
"V043153","V043153","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V043153","V043153","factor","factor","4. Not too important","4. Not too important","",""
"V043153","V043153","factor","factor","5. Not at all important","5. Not at all important","",""
"V043153","V043153","factor","factor","8. Don't know","8. Don't know","",""
"V043153","V043153","factor","factor","9. Refused","9. Refused","",""
"V043153","V043153","factor","factor",".",".","",""
"V043154","V043154","integer","integer","1","1","",""
"V043154","V043154","integer","integer","2","2","",""
"V043154","V043154","integer","integer","3","3","",""
"V043154","V043154","integer","integer","4","4","",""
"V043154","V043154","integer","integer","5","5","",""
"V043154","V043154","integer","integer","6","6","",""
"V043154","V043154","integer","integer","7","7","",""
"V043154","V043154","integer","integer",".",".","",""
"V043155","V043155","integer","integer","1","1","",""
"V043155","V043155","integer","integer","2","2","",""
"V043155","V043155","integer","integer","3","3","",""
"V043155","V043155","integer","integer","4","4","",""
"V043155","V043155","integer","integer","5","5","",""
"V043155","V043155","integer","integer","6","6","",""
"V043155","V043155","integer","integer","7","7","",""
"V043155","V043155","integer","integer",".",".","",""
"V043156","V043156","integer","integer","1","1","",""
"V043156","V043156","integer","integer","2","2","",""
"V043156","V043156","integer","integer","3","3","",""
"V043156","V043156","integer","integer","4","4","",""
"V043156","V043156","integer","integer","5","5","",""
"V043156","V043156","integer","integer","6","6","",""
"V043156","V043156","integer","integer","7","7","",""
"V043156","V043156","integer","integer",".",".","",""
"V043157","V043157","integer","integer","1","1","",""
"V043157","V043157","integer","integer","2","2","",""
"V043157","V043157","integer","integer","3","3","",""
"V043157","V043157","integer","integer","4","4","",""
"V043157","V043157","integer","integer","5","5","",""
"V043157","V043157","integer","integer","6","6","",""
"V043157","V043157","integer","integer","7","7","",""
"V043157","V043157","integer","integer",".",".","",""
"V043158","V043158","integer","integer","1","1","",""
"V043158","V043158","integer","integer","2","2","",""
"V043158","V043158","integer","integer","3","3","",""
"V043158","V043158","integer","integer","4","4","",""
"V043158","V043158","integer","integer","5","5","",""
"V043158","V043158","integer","integer","6","6","",""
"V043158","V043158","integer","integer","7","7","",""
"V043158","V043158","integer","integer",".",".","",""
"V043159","V043159","factor","factor","1. Extremely important","1. Extremely important","",""
"V043159","V043159","factor","factor","2. Very important","2. Very important","",""
"V043159","V043159","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V043159","V043159","factor","factor","4. Not too important","4. Not too important","",""
"V043159","V043159","factor","factor","5. Not at all important","5. Not at all important","",""
"V043159","V043159","factor","factor","8. Don't know","8. Don't know","",""
"V043159","V043159","factor","factor","9. Refused","9. Refused","",""
"V043159","V043159","factor","factor",".",".","",""
"V043160","V043160","integer","integer","1","1","",""
"V043160","V043160","integer","integer","2","2","",""
"V043160","V043160","integer","integer","3","3","",""
"V043160","V043160","integer","integer","4","4","",""
"V043160","V043160","integer","integer","5","5","",""
"V043160","V043160","integer","integer","6","6","",""
"V043160","V043160","integer","integer","7","7","",""
"V043160","V043160","integer","integer",".",".","",""
"V043161","V043161","integer","integer","1","1","",""
"V043161","V043161","integer","integer","2","2","",""
"V043161","V043161","integer","integer","3","3","",""
"V043161","V043161","integer","integer","4","4","",""
"V043161","V043161","integer","integer","5","5","",""
"V043161","V043161","integer","integer","6","6","",""
"V043161","V043161","integer","integer","7","7","",""
"V043161","V043161","integer","integer",".",".","",""
"V043162","V043162","integer","integer","1","1","",""
"V043162","V043162","integer","integer","2","2","",""
"V043162","V043162","integer","integer","3","3","",""
"V043162","V043162","integer","integer","4","4","",""
"V043162","V043162","integer","integer","5","5","",""
"V043162","V043162","integer","integer","6","6","",""
"V043162","V043162","integer","integer","7","7","",""
"V043162","V043162","integer","integer",".",".","",""
"V043163","V043163","integer","integer","1","1","",""
"V043163","V043163","integer","integer","2","2","",""
"V043163","V043163","integer","integer","3","3","",""
"V043163","V043163","integer","integer","4","4","",""
"V043163","V043163","integer","integer","5","5","",""
"V043163","V043163","integer","integer","6","6","",""
"V043163","V043163","integer","integer","7","7","",""
"V043163","V043163","integer","integer",".",".","",""
"V043164","V043164","factor","factor","1. Increased","1. Increased","",""
"V043164","V043164","factor","factor","3. Decreased","3. Decreased","",""
"V043164","V043164","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043164","V043164","factor","factor","VOL","VOL","",""
"V043164","V043164","factor","factor","8. Don't know","8. Don't know","",""
"V043164","V043164","factor","factor","9. Refused","9. Refused","",""
"V043164","V043164","factor","factor",".",".","",""
"V043165","V043165","factor","factor","1. Increased","1. Increased","",""
"V043165","V043165","factor","factor","3. Decreased","3. Decreased","",""
"V043165","V043165","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043165","V043165","factor","factor","VOL","VOL","",""
"V043165","V043165","factor","factor","8. Don't know","8. Don't know","",""
"V043165","V043165","factor","factor","9. Refused","9. Refused","",""
"V043165","V043165","factor","factor",".",".","",""
"V043166","V043166","factor","factor","1. Increased","1. Increased","",""
"V043166","V043166","factor","factor","3. Decreased","3. Decreased","",""
"V043166","V043166","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043166","V043166","factor","factor","VOL","VOL","",""
"V043166","V043166","factor","factor","8. Don't know","8. Don't know","",""
"V043166","V043166","factor","factor","9. Refused","9. Refused","",""
"V043166","V043166","factor","factor",".",".","",""
"V043167","V043167","factor","factor","1. Increased","1. Increased","",""
"V043167","V043167","factor","factor","3. Decreased","3. Decreased","",""
"V043167","V043167","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043167","V043167","factor","factor","VOL","VOL","",""
"V043167","V043167","factor","factor","8. Don't know","8. Don't know","",""
"V043167","V043167","factor","factor","9. Refused","9. Refused","",""
"V043167","V043167","factor","factor",".",".","",""
"V043168","V043168","factor","factor","1. Increased","1. Increased","",""
"V043168","V043168","factor","factor","3. Decreased","3. Decreased","",""
"V043168","V043168","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043168","V043168","factor","factor","VOL","VOL","",""
"V043168","V043168","factor","factor","8. Don't know","8. Don't know","",""
"V043168","V043168","factor","factor","9. Refused","9. Refused","",""
"V043168","V043168","factor","factor",".",".","",""
"V043169","V043169","factor","factor","1. Increased","1. Increased","",""
"V043169","V043169","factor","factor","3. Decreased","3. Decreased","",""
"V043169","V043169","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043169","V043169","factor","factor","VOL","VOL","",""
"V043169","V043169","factor","factor","8. Don't know","8. Don't know","",""
"V043169","V043169","factor","factor","9. Refused","9. Refused","",""
"V043169","V043169","factor","factor",".",".","",""
"V043170","V043170","factor","factor","1. Increased","1. Increased","",""
"V043170","V043170","factor","factor","3. Decreased","3. Decreased","",""
"V043170","V043170","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043170","V043170","factor","factor","VOL","VOL","",""
"V043170","V043170","factor","factor","8. Don't know","8. Don't know","",""
"V043170","V043170","factor","factor","9. Refused","9. Refused","",""
"V043170","V043170","factor","factor",".",".","",""
"V043171","V043171","factor","factor","1. Increased","1. Increased","",""
"V043171","V043171","factor","factor","3. Decreased","3. Decreased","",""
